scan_id,scan_root,first_seen_utc,relative_path,path,name,extension,size_bytes,mtime_utc,created_time,is_directory,mime_type,permissions,content_hash,doc_id,has_id_prefix,current_id_prefix,needs_id,0000000000000000_filename,type_code,ns_code,scope,planned_id,planned_rel_path,error,error_kind
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,eafilid2.txt,C:\Users\richg\eafix-modular\eafilid2.txt,eafilid2.txt,txt,8678,2026-01-18T18:34:01.583560+00:00,2026-01-18T18:34:01.583560+00:00,False,text/plain,666,,,False,,True,0000000000000000_eafilid2.txt,02,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,eafilid3.txt,C:\Users\richg\eafix-modular\eafilid3.txt,eafilid3.txt,txt,1322,2026-01-18T18:35:04.074187+00:00,2026-01-18T18:35:04.074187+00:00,False,text/plain,666,,,False,,True,0000000000000000_eafilid3.txt,02,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,eafix_cli.py,C:\Users\richg\eafix-modular\eafix_cli.py,eafix_cli.py,py,13671,2026-01-09T18:10:03.134019+00:00,2025-12-02T16:01:08.905364+00:00,False,text/x-python,666,,,False,,True,0000000000000000_eafix_cli.py,20,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,eafix_plugin_main.py,C:\Users\richg\eafix-modular\eafix_plugin_main.py,eafix_plugin_main.py,py,5103,2026-01-09T20:22:16.940378+00:00,2026-01-09T17:35:53.719816+00:00,False,text/x-python,666,,,False,,True,0000000000000000_eafix_plugin_main.py,20,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,Economic Calendar Strategy ID Generation.md,C:\Users\richg\eafix-modular\Economic Calendar Strategy ID Generation.md,Economic Calendar Strategy ID Generation.md,md,58018,2026-01-18T16:11:17.584633+00:00,2026-01-18T16:11:17.584633+00:00,False,text/markdown,666,,,False,,True,0000000000000000_Economic Calendar Strategy ID Generation.md,01,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,Economic Calendar Trading System Documentation.md,C:\Users\richg\eafix-modular\Economic Calendar Trading System Documentation.md,Economic Calendar Trading System Documentation.md,md,13784,2026-01-18T16:10:24.374189+00:00,2026-01-18T16:10:24.368933+00:00,False,text/markdown,666,,,False,,True,0000000000000000_Economic Calendar Trading System Documentation.md,01,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,economic_calendar_analysis.md,C:\Users\richg\eafix-modular\economic_calendar_analysis.md,economic_calendar_analysis.md,md,18918,2026-01-18T16:19:43.111179+00:00,2026-01-18T16:19:42.689301+00:00,False,text/markdown,666,,,False,,True,0000000000000000_economic_calendar_analysis.md,01,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,enhanced_calendar_system.py,C:\Users\richg\eafix-modular\enhanced_calendar_system.py,enhanced_calendar_system.py,py,71657,2026-01-18T16:21:36.654431+00:00,2026-01-18T16:21:36.211856+00:00,False,text/x-python,666,,,False,,True,0000000000000000_enhanced_calendar_system.py,20,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,enhanced_config_files.txt,C:\Users\richg\eafix-modular\enhanced_config_files.txt,enhanced_config_files.txt,txt,19511,2026-01-18T16:19:16.063036+00:00,2026-01-18T16:19:15.399181+00:00,False,text/plain,666,,,False,,True,0000000000000000_enhanced_config_files.txt,02,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,FILE_SCANNER_ENHANCEMENTS.md,C:\Users\richg\eafix-modular\FILE_SCANNER_ENHANCEMENTS.md,FILE_SCANNER_ENHANCEMENTS.md,md,15993,2026-01-18T17:26:59.030982+00:00,2026-01-18T17:26:59.030982+00:00,False,text/markdown,666,,,False,,True,0000000000000000_FILE_SCANNER_ENHANCEMENTS.md,01,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,FRIDAY_UPDATES_INTEGRATION_PLAN.md,C:\Users\richg\eafix-modular\FRIDAY_UPDATES_INTEGRATION_PLAN.md,FRIDAY_UPDATES_INTEGRATION_PLAN.md,md,8049,2026-01-09T17:16:55.299993+00:00,2025-11-12T18:23:10.023021+00:00,False,text/markdown,666,,,False,,True,0000000000000000_FRIDAY_UPDATES_INTEGRATION_PLAN.md,01,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,Generic_Unified Filename Identity Framework.md,C:\Users\richg\eafix-modular\Generic_Unified Filename Identity Framework.md,Generic_Unified Filename Identity Framework.md,md,15135,2026-01-18T17:29:59.183836+00:00,2026-01-18T17:29:59.183836+00:00,False,text/markdown,666,,,False,,True,0000000000000000_Generic_Unified Filename Identity Framework.md,01,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,LICENSE,C:\Users\richg\eafix-modular\LICENSE,LICENSE,,1096,2025-11-12T18:23:10.047589+00:00,2025-11-12T18:23:10.047589+00:00,False,,666,,,False,,True,0000000000000000_LICENSE,00,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,Makefile,C:\Users\richg\eafix-modular\Makefile,Makefile,,11524,2026-01-09T21:18:25.230100+00:00,2025-11-12T18:23:10.047589+00:00,False,,666,,,False,,True,0000000000000000_Makefile,00,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,most_acurate_matirx_doc.md,C:\Users\richg\eafix-modular\most_acurate_matirx_doc.md,most_acurate_matirx_doc.md,md,45127,2026-01-18T16:15:03.165494+00:00,2026-01-18T16:15:03.165494+00:00,False,text/markdown,666,,,False,,True,0000000000000000_most_acurate_matirx_doc.md,01,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,PLUGIN_MIGRATION_GUIDE.md,C:\Users\richg\eafix-modular\PLUGIN_MIGRATION_GUIDE.md,PLUGIN_MIGRATION_GUIDE.md,md,6665,2026-01-09T18:10:03.223158+00:00,2026-01-09T17:36:51.112580+00:00,False,text/markdown,666,,,False,,True,0000000000000000_PLUGIN_MIGRATION_GUIDE.md,01,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,poetry.lock,C:\Users\richg\eafix-modular\poetry.lock,poetry.lock,lock,252367,2026-01-09T20:11:57.959197+00:00,2026-01-09T20:01:14.664268+00:00,False,,666,,,False,,True,0000000000000000_poetry.lock,00,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,pyproject.toml,C:\Users\richg\eafix-modular\pyproject.toml,pyproject.toml,toml,4246,2026-01-09T20:11:41.443345+00:00,2025-11-12T18:23:10.399977+00:00,False,,666,,,False,,True,0000000000000000_pyproject.toml,00,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,README.md,C:\Users\richg\eafix-modular\README.md,README.md,md,3220,2026-01-09T17:42:52.089897+00:00,2025-11-12T18:23:10.211892+00:00,False,text/markdown,666,,,False,,True,0000000000000000_README.md,01,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,SS_HUEY_P Reentry Trading System (Architecture + Decomposition).md,C:\Users\richg\eafix-modular\SS_HUEY_P Reentry Trading System (Architecture + Decomposition).md,SS_HUEY_P Reentry Trading System (Architecture + Decomposition).md,md,15908,2026-01-18T16:12:01.855566+00:00,2026-01-18T16:12:01.855566+00:00,False,text/markdown,666,,,False,,True,0000000000000000_SS_HUEY_P Reentry Trading System (Architecture + Decomposition).md,01,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,Taskfile.yml,C:\Users\richg\eafix-modular\Taskfile.yml,Taskfile.yml,yml,1921,2026-01-09T17:16:55.163203+00:00,2025-11-12T18:23:10.211892+00:00,False,,666,,,False,,True,0000000000000000_Taskfile.yml,12,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,tasks.bat,C:\Users\richg\eafix-modular\tasks.bat,tasks.bat,bat,1258,2026-01-09T18:10:03.287003+00:00,2025-11-12T18:23:10.738083+00:00,False,text/plain,777,,,False,,True,0000000000000000_tasks.bat,00,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,The Complete Reentry Trading System- Technical Specification & Process Flow.md,C:\Users\richg\eafix-modular\The Complete Reentry Trading System- Technical Specification & Process Flow.md,The Complete Reentry Trading System- Technical Specification & Process Flow.md,md,36711,2026-01-18T16:13:12.668123+00:00,2026-01-18T16:13:12.668123+00:00,False,text/markdown,666,,,False,,True,0000000000000000_The Complete Reentry Trading System- Technical Specification & Process Flow.md,01,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,VERSION,C:\Users\richg\eafix-modular\VERSION,VERSION,,5,2025-11-12T18:23:10.211892+00:00,2025-11-12T18:23:10.211892+00:00,False,,666,,,False,,True,0000000000000000_VERSION,00,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,,C:\Users\richg\eafix-modular\.aider.tags.cache.v4,.aider.tags.cache.v4,,0,2025-11-12T19:35:36.248276+00:00,2025-11-12T19:35:35.621871+00:00,True,,777,,,False,,True,,,,,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.aider.tags.cache.v4\cache.db,C:\Users\richg\eafix-modular\.aider.tags.cache.v4\cache.db,cache.db,db,434176,2025-11-12T19:46:05.135089+00:00,2025-11-12T19:35:35.668867+00:00,False,,666,,,False,,True,0000000000000000_cache.db,30,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.aider.tags.cache.v4\cache.db-shm,C:\Users\richg\eafix-modular\.aider.tags.cache.v4\cache.db-shm,cache.db-shm,db-shm,32768,2025-11-12T19:35:36.248276+00:00,2025-11-12T19:35:36.100180+00:00,False,,666,,,False,,True,0000000000000000_cache.db-shm,00,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.aider.tags.cache.v4\cache.db-wal,C:\Users\richg\eafix-modular\.aider.tags.cache.v4\cache.db-wal,cache.db-wal,db-wal,4144752,2025-11-12T19:46:07.302076+00:00,2025-11-12T19:35:36.099184+00:00,False,,666,,,False,,True,0000000000000000_cache.db-wal,00,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,,C:\Users\richg\eafix-modular\.benchmarks,.benchmarks,,0,2026-01-09T17:41:26.227259+00:00,2026-01-09T17:41:26.227259+00:00,True,,777,,,False,,True,,,,,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,,C:\Users\richg\eafix-modular\.claude,.claude,,0,2025-12-02T16:19:24.945085+00:00,2025-12-02T09:47:34.260126+00:00,True,,777,,,False,,True,,,,,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.claude\settings.local.json,C:\Users\richg\eafix-modular\.claude\settings.local.json,settings.local.json,json,830,2026-01-09T18:10:03.243180+00:00,2025-12-02T16:19:24.899395+00:00,False,application/json,666,,,False,,True,0000000000000000_settings.local.json,11,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,,C:\Users\richg\eafix-modular\.github,.github,,0,2025-11-12T18:23:10.015865+00:00,2025-11-12T18:23:09.983726+00:00,True,,777,,,False,,True,,,,,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\CODEOWNERS,C:\Users\richg\eafix-modular\.github\CODEOWNERS,CODEOWNERS,,501,2025-11-12T18:23:09.983726+00:00,2025-11-12T18:23:09.983726+00:00,False,,666,,,False,,True,0000000000000000_CODEOWNERS,00,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\CONTRIBUTING.md,C:\Users\richg\eafix-modular\.github\CONTRIBUTING.md,CONTRIBUTING.md,md,4003,2026-01-09T18:10:34.754086+00:00,2025-11-12T18:23:09.983726+00:00,False,text/markdown,666,,,False,,True,0000000000000000_CONTRIBUTING.md,01,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\dependabot.yml,C:\Users\richg\eafix-modular\.github\dependabot.yml,dependabot.yml,yml,2590,2026-01-09T18:10:34.759300+00:00,2025-11-12T18:23:10.010112+00:00,False,,666,,,False,,True,0000000000000000_dependabot.yml,12,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\SECURITY.md,C:\Users\richg\eafix-modular\.github\SECURITY.md,SECURITY.md,md,3633,2026-01-09T18:10:34.763359+00:00,2025-11-12T18:23:10.010112+00:00,False,text/markdown,666,,,False,,True,0000000000000000_SECURITY.md,01,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,,C:\Users\richg\eafix-modular\.github\codeql,codeql,,0,2025-11-12T18:23:10.010112+00:00,2025-11-12T18:23:10.010112+00:00,True,,777,,,False,,True,,,,,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\codeql\codeql-config.yml,C:\Users\richg\eafix-modular\.github\codeql\codeql-config.yml,codeql-config.yml,yml,1057,2026-01-09T18:10:34.669381+00:00,2025-11-12T18:23:10.010112+00:00,False,,666,,,False,,True,0000000000000000_codeql-config.yml,12,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,,C:\Users\richg\eafix-modular\.github\ISSUE_TEMPLATE,ISSUE_TEMPLATE,,0,2025-11-12T18:23:10.010112+00:00,2025-11-12T18:23:09.983726+00:00,True,,777,,,False,,True,,,,,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\ISSUE_TEMPLATE\bug_report.md,C:\Users\richg\eafix-modular\.github\ISSUE_TEMPLATE\bug_report.md,bug_report.md,md,1386,2026-01-09T18:10:34.675873+00:00,2025-11-12T18:23:09.983726+00:00,False,text/markdown,666,,,False,,True,0000000000000000_bug_report.md,01,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\ISSUE_TEMPLATE\feature_request.md,C:\Users\richg\eafix-modular\.github\ISSUE_TEMPLATE\feature_request.md,feature_request.md,md,1830,2026-01-09T18:10:34.685358+00:00,2025-11-12T18:23:09.983726+00:00,False,text/markdown,666,,,False,,True,0000000000000000_feature_request.md,01,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\ISSUE_TEMPLATE\incident_report.md,C:\Users\richg\eafix-modular\.github\ISSUE_TEMPLATE\incident_report.md,incident_report.md,md,2378,2026-01-09T18:10:34.689182+00:00,2025-11-12T18:23:09.983726+00:00,False,text/markdown,666,,,False,,True,0000000000000000_incident_report.md,01,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,,C:\Users\richg\eafix-modular\.github\workflows,workflows,,0,2026-01-09T21:18:43.004088+00:00,2025-11-12T18:23:10.015865+00:00,True,,777,,,False,,True,,,,,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\workflows\build-publish.yml,C:\Users\richg\eafix-modular\.github\workflows\build-publish.yml,build-publish.yml,yml,13392,2026-01-09T18:10:34.692654+00:00,2025-11-12T18:23:10.015865+00:00,False,,666,,,False,,True,0000000000000000_build-publish.yml,12,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\workflows\ci-original.yml.backup,C:\Users\richg\eafix-modular\.github\workflows\ci-original.yml.backup,ci-original.yml.backup,backup,5645,2025-11-12T18:23:10.015865+00:00,2025-11-12T18:23:10.015865+00:00,False,,666,,,False,,True,0000000000000000_ci-original.yml.backup,00,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\workflows\ci.yml,C:\Users\richg\eafix-modular\.github\workflows\ci.yml,ci.yml,yml,13719,2026-01-09T18:10:34.697121+00:00,2025-11-12T18:23:10.015865+00:00,False,,666,,,False,,True,0000000000000000_ci.yml,12,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\workflows\contract-tests.yml,C:\Users\richg\eafix-modular\.github\workflows\contract-tests.yml,contract-tests.yml,yml,14713,2026-01-09T18:10:34.701128+00:00,2025-11-12T18:23:10.015865+00:00,False,,666,,,False,,True,0000000000000000_contract-tests.yml,12,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\workflows\contracts-ci.yml,C:\Users\richg\eafix-modular\.github\workflows\contracts-ci.yml,contracts-ci.yml,yml,2697,2026-01-09T18:10:34.705131+00:00,2025-11-12T18:23:10.015865+00:00,False,,666,,,False,,True,0000000000000000_contracts-ci.yml,12,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\workflows\contracts-compat.yml,C:\Users\richg\eafix-modular\.github\workflows\contracts-compat.yml,contracts-compat.yml,yml,621,2026-01-09T18:10:34.709202+00:00,2025-11-12T18:23:10.015865+00:00,False,,666,,,False,,True,0000000000000000_contracts-compat.yml,12,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\workflows\doc_id_validation.yml,C:\Users\richg\eafix-modular\.github\workflows\doc_id_validation.yml,doc_id_validation.yml,yml,526,2026-01-09T21:18:43.004088+00:00,2026-01-09T21:18:43.004088+00:00,False,,666,,,False,,True,0000000000000000_doc_id_validation.yml,12,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\workflows\perf-smoke.yml,C:\Users\richg\eafix-modular\.github\workflows\perf-smoke.yml,perf-smoke.yml,yml,2648,2026-01-09T18:10:34.727478+00:00,2025-11-12T18:23:10.015865+00:00,False,,666,,,False,,True,0000000000000000_perf-smoke.yml,12,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\workflows\reentry_ci.yml,C:\Users\richg\eafix-modular\.github\workflows\reentry_ci.yml,reentry_ci.yml,yml,1762,2026-01-09T18:11:37.956901+00:00,2026-01-09T19:10:22.342558+00:00,False,,666,,,False,,True,0000000000000000_reentry_ci.yml,12,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\workflows\release.yml,C:\Users\richg\eafix-modular\.github\workflows\release.yml,release.yml,yml,20042,2026-01-09T18:10:34.731620+00:00,2025-11-12T18:23:10.020117+00:00,False,,666,,,False,,True,0000000000000000_release.yml,12,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\workflows\scorecards.yml,C:\Users\richg\eafix-modular\.github\workflows\scorecards.yml,scorecards.yml,yml,8072,2026-01-09T18:10:34.735116+00:00,2025-11-12T18:23:10.020117+00:00,False,,666,,,False,,True,0000000000000000_scorecards.yml,12,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\workflows\security.yml,C:\Users\richg\eafix-modular\.github\workflows\security.yml,security.yml,yml,1149,2026-01-09T18:10:34.739222+00:00,2025-11-12T18:23:10.020117+00:00,False,,666,,,False,,True,0000000000000000_security.yml,12,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\workflows\services-ci.yml,C:\Users\richg\eafix-modular\.github\workflows\services-ci.yml,services-ci.yml,yml,900,2026-01-09T18:10:34.745109+00:00,2025-11-12T18:23:10.020117+00:00,False,,666,,,False,,True,0000000000000000_services-ci.yml,12,999,720066,,,,
20260118_150258_4e3f4358829d,C:\Users\richg\eafix-modular,2026-01-18T21:02:58.749976+00:00,.github\workflows\smoke-e2e.yml,C:\Users\richg\eafix-modular\.github\workflows\smoke-e2e.yml,smoke-e2e.yml,yml,763,2026-01-09T18:10:34.748108+00:00,2025-11-12T18:23:10.020117+00:00,False,,666,,,False,,True,0000000000000000_smoke-e2e.yml,12,999,720066,,,,
