scan_id,scan_root,first_seen_utc,relative_path,path,name,extension,size_bytes,mtime_utc,created_time,is_directory,mime_type,permissions,content_hash,doc_id,has_id_prefix,current_id_prefix,needs_id,0000000000000000_filename,type_code,ns_code,scope,planned_id,planned_rel_path,error,error_kind
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,0199900002260118_AGENTS.md,C:\Users\richg\eafix-modular\0199900002260118_AGENTS.md,0199900002260118_AGENTS.md,md,2903,2026-01-09T17:16:55.284291+00:00,2025-11-12T18:56:24.037818+00:00,False,text/markdown,666,,0199900002260118,True,0199900002260118,False,0199900002260118_AGENTS.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,0199900003260118_CODEX_EXECUTION_PLAN.md,C:\Users\richg\eafix-modular\0199900003260118_CODEX_EXECUTION_PLAN.md,0199900003260118_CODEX_EXECUTION_PLAN.md,md,55370,2026-01-09T19:32:42.015182+00:00,2026-01-09T19:32:42.015182+00:00,False,text/markdown,666,,0199900003260118,True,0199900003260118,False,0199900003260118_CODEX_EXECUTION_PLAN.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,0199900004260118_COMPLETION_CHECKLIST.md,C:\Users\richg\eafix-modular\0199900004260118_COMPLETION_CHECKLIST.md,0199900004260118_COMPLETION_CHECKLIST.md,md,5641,2026-01-09T18:10:03.223158+00:00,2026-01-09T17:43:46.810165+00:00,False,text/markdown,666,,0199900004260118,True,0199900004260118,False,0199900004260118_COMPLETION_CHECKLIST.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,0199900005260118_DOC_ID_INTEGRATION_PHASE_PLAN.md,C:\Users\richg\eafix-modular\0199900005260118_DOC_ID_INTEGRATION_PHASE_PLAN.md,0199900005260118_DOC_ID_INTEGRATION_PHASE_PLAN.md,md,25302,2026-01-09T18:10:03.223158+00:00,2026-01-09T14:03:00.085473+00:00,False,text/markdown,666,,0199900005260118,True,0199900005260118,False,0199900005260118_DOC_ID_INTEGRATION_PHASE_PLAN.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,0199900006260118_Economic Calendar Strategy ID Generation.md,C:\Users\richg\eafix-modular\0199900006260118_Economic Calendar Strategy ID Generation.md,0199900006260118_Economic Calendar Strategy ID Generation.md,md,58018,2026-01-18T16:11:17.584633+00:00,2026-01-18T16:11:17.584633+00:00,False,text/markdown,666,,0199900006260118,True,0199900006260118,False,0199900006260118_Economic Calendar Strategy ID Generation.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,0199900007260118_Economic Calendar Trading System Documentation.md,C:\Users\richg\eafix-modular\0199900007260118_Economic Calendar Trading System Documentation.md,0199900007260118_Economic Calendar Trading System Documentation.md,md,13784,2026-01-18T16:10:24.374189+00:00,2026-01-18T16:10:24.368933+00:00,False,text/markdown,666,,0199900007260118,True,0199900007260118,False,0199900007260118_Economic Calendar Trading System Documentation.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,0199900008260118_economic_calendar_analysis.md,C:\Users\richg\eafix-modular\0199900008260118_economic_calendar_analysis.md,0199900008260118_economic_calendar_analysis.md,md,18918,2026-01-18T16:19:43.111179+00:00,2026-01-18T16:19:42.689301+00:00,False,text/markdown,666,,0199900008260118,True,0199900008260118,False,0199900008260118_economic_calendar_analysis.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,0199900009260118_FILE_SCANNER_ENHANCEMENTS.md,C:\Users\richg\eafix-modular\0199900009260118_FILE_SCANNER_ENHANCEMENTS.md,0199900009260118_FILE_SCANNER_ENHANCEMENTS.md,md,15993,2026-01-18T17:26:59.030982+00:00,2026-01-18T17:26:59.030982+00:00,False,text/markdown,666,,0199900009260118,True,0199900009260118,False,0199900009260118_FILE_SCANNER_ENHANCEMENTS.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,0199900010260118_FRIDAY_UPDATES_INTEGRATION_PLAN.md,C:\Users\richg\eafix-modular\0199900010260118_FRIDAY_UPDATES_INTEGRATION_PLAN.md,0199900010260118_FRIDAY_UPDATES_INTEGRATION_PLAN.md,md,8049,2026-01-09T17:16:55.299993+00:00,2025-11-12T18:23:10.023021+00:00,False,text/markdown,666,,0199900010260118,True,0199900010260118,False,0199900010260118_FRIDAY_UPDATES_INTEGRATION_PLAN.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,0199900011260118_Generic_Unified Filename Identity Framework.md,C:\Users\richg\eafix-modular\0199900011260118_Generic_Unified Filename Identity Framework.md,0199900011260118_Generic_Unified Filename Identity Framework.md,md,15135,2026-01-18T17:29:59.183836+00:00,2026-01-18T17:29:59.183836+00:00,False,text/markdown,666,,0199900011260118,True,0199900011260118,False,0199900011260118_Generic_Unified Filename Identity Framework.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,0199900012260118_most_acurate_matirx_doc.md,C:\Users\richg\eafix-modular\0199900012260118_most_acurate_matirx_doc.md,0199900012260118_most_acurate_matirx_doc.md,md,45127,2026-01-18T16:15:03.165494+00:00,2026-01-18T16:15:03.165494+00:00,False,text/markdown,666,,0199900012260118,True,0199900012260118,False,0199900012260118_most_acurate_matirx_doc.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,0199900013260118_PLUGIN_MIGRATION_GUIDE.md,C:\Users\richg\eafix-modular\0199900013260118_PLUGIN_MIGRATION_GUIDE.md,0199900013260118_PLUGIN_MIGRATION_GUIDE.md,md,6665,2026-01-09T18:10:03.223158+00:00,2026-01-09T17:36:51.112580+00:00,False,text/markdown,666,,0199900013260118,True,0199900013260118,False,0199900013260118_PLUGIN_MIGRATION_GUIDE.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,0199900014260118_README.md,C:\Users\richg\eafix-modular\0199900014260118_README.md,0199900014260118_README.md,md,3220,2026-01-09T17:42:52.089897+00:00,2025-11-12T18:23:10.211892+00:00,False,text/markdown,666,,0199900014260118,True,0199900014260118,False,0199900014260118_README.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,0199900015260118_SS_HUEY_P Reentry Trading System (Architecture + Decomposition).md,C:\Users\richg\eafix-modular\0199900015260118_SS_HUEY_P Reentry Trading System (Architecture + Decomposition).md,0199900015260118_SS_HUEY_P Reentry Trading System (Architecture + Decomposition).md,md,15908,2026-01-18T16:12:01.855566+00:00,2026-01-18T16:12:01.855566+00:00,False,text/markdown,666,,0199900015260118,True,0199900015260118,False,0199900015260118_SS_HUEY_P Reentry Trading System (Architecture + Decomposition).md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,0199900016260118_The Complete Reentry Trading System- Technical Specification & Process Flow.md,C:\Users\richg\eafix-modular\0199900016260118_The Complete Reentry Trading System- Technical Specification & Process Flow.md,0199900016260118_The Complete Reentry Trading System- Technical Specification & Process Flow.md,md,36711,2026-01-18T16:13:12.668123+00:00,2026-01-18T16:13:12.668123+00:00,False,text/markdown,666,,0199900016260118,True,0199900016260118,False,0199900016260118_The Complete Reentry Trading System- Technical Specification & Process Flow.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,0299900001260118_CURRENT_huey_p_tactical_spec.txt,C:\Users\richg\eafix-modular\0299900001260118_CURRENT_huey_p_tactical_spec.txt,0299900001260118_CURRENT_huey_p_tactical_spec.txt,txt,124296,2026-01-18T16:09:49.740528+00:00,2026-01-18T16:09:49.740528+00:00,False,text/plain,666,,0299900001260118,True,0299900001260118,False,0299900001260118_CURRENT_huey_p_tactical_spec.txt,02,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,0299900002260118_eafilid1.txt,C:\Users\richg\eafix-modular\0299900002260118_eafilid1.txt,0299900002260118_eafilid1.txt,txt,10648,2026-01-18T18:32:08.255405+00:00,2026-01-18T18:32:08.255405+00:00,False,text/plain,666,,0299900002260118,True,0299900002260118,False,0299900002260118_eafilid1.txt,02,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,0299900003260118_eafilid2.txt,C:\Users\richg\eafix-modular\0299900003260118_eafilid2.txt,0299900003260118_eafilid2.txt,txt,8678,2026-01-18T18:34:01.583560+00:00,2026-01-18T18:34:01.583560+00:00,False,text/plain,666,,0299900003260118,True,0299900003260118,False,0299900003260118_eafilid2.txt,02,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,0299900004260118_eafilid3.txt,C:\Users\richg\eafix-modular\0299900004260118_eafilid3.txt,0299900004260118_eafilid3.txt,txt,1322,2026-01-18T18:35:04.074187+00:00,2026-01-18T18:35:04.074187+00:00,False,text/plain,666,,0299900004260118,True,0299900004260118,False,0299900004260118_eafilid3.txt,02,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,0299900005260118_enhanced_config_files.txt,C:\Users\richg\eafix-modular\0299900005260118_enhanced_config_files.txt,0299900005260118_enhanced_config_files.txt,txt,19511,2026-01-18T16:19:16.063036+00:00,2026-01-18T16:19:15.399181+00:00,False,text/plain,666,,0299900005260118,True,0299900005260118,False,0299900005260118_enhanced_config_files.txt,02,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,1299900001260118_.markdownlint.yaml,C:\Users\richg\eafix-modular\1299900001260118_.markdownlint.yaml,1299900001260118_.markdownlint.yaml,yaml,1105,2026-01-09T17:16:55.143892+00:00,2025-11-12T18:23:10.023021+00:00,False,,666,,1299900001260118,True,1299900001260118,False,1299900001260118_.markdownlint.yaml,12,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,1299900002260118_.pre-commit-config.yaml,C:\Users\richg\eafix-modular\1299900002260118_.pre-commit-config.yaml,1299900002260118_.pre-commit-config.yaml,yaml,3450,2026-01-09T17:16:55.143892+00:00,2025-11-12T18:23:10.023021+00:00,False,,666,,1299900002260118,True,1299900002260118,False,1299900002260118_.pre-commit-config.yaml,12,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,1299900003260118_Taskfile.yml,C:\Users\richg\eafix-modular\1299900003260118_Taskfile.yml,1299900003260118_Taskfile.yml,yml,1921,2026-01-09T17:16:55.163203+00:00,2025-11-12T18:23:10.211892+00:00,False,,666,,1299900003260118,True,1299900003260118,False,1299900003260118_Taskfile.yml,12,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,2099900005260118_eafix_cli.py,C:\Users\richg\eafix-modular\2099900005260118_eafix_cli.py,2099900005260118_eafix_cli.py,py,13671,2026-01-09T18:10:03.134019+00:00,2025-12-02T16:01:08.905364+00:00,False,text/x-python,666,,2099900005260118,True,2099900005260118,False,2099900005260118_eafix_cli.py,20,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,2099900006260118_eafix_plugin_main.py,C:\Users\richg\eafix-modular\2099900006260118_eafix_plugin_main.py,2099900006260118_eafix_plugin_main.py,py,5103,2026-01-09T20:22:16.940378+00:00,2026-01-09T17:35:53.719816+00:00,False,text/x-python,666,,2099900006260118,True,2099900006260118,False,2099900006260118_eafix_plugin_main.py,20,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,2099900007260118_enhanced_calendar_system.py,C:\Users\richg\eafix-modular\2099900007260118_enhanced_calendar_system.py,2099900007260118_enhanced_calendar_system.py,py,71657,2026-01-18T16:21:36.654431+00:00,2026-01-18T16:21:36.211856+00:00,False,text/x-python,666,,2099900007260118,True,2099900007260118,False,2099900007260118_enhanced_calendar_system.py,20,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,Economic Calendar Integration Framework.md,C:\Users\richg\eafix-modular\Economic Calendar Integration Framework.md,Economic Calendar Integration Framework.md,md,90216,2026-01-19T03:25:25.299384+00:00,2026-01-19T03:25:25.298381+00:00,False,text/markdown,666,,,False,,True,0000000000000000_Economic Calendar Integration Framework.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,economic Calendar Trading System Documentation.md,C:\Users\richg\eafix-modular\economic Calendar Trading System Documentation.md,economic Calendar Trading System Documentation.md,md,13776,2026-01-19T00:49:38.716018+00:00,2026-01-19T00:49:38.716018+00:00,False,text/markdown,666,,,False,,True,0000000000000000_economic Calendar Trading System Documentation.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,FILE_SCAN_CSV_DERIVATION_SPEC — Complete Column Derivation Documentation.txt,C:\Users\richg\eafix-modular\FILE_SCAN_CSV_DERIVATION_SPEC — Complete Column Derivation Documentation.txt,FILE_SCAN_CSV_DERIVATION_SPEC — Complete Column Derivation Documentation.txt,txt,14002,2026-01-18T23:08:53.768715+00:00,2026-01-18T23:08:53.768715+00:00,False,text/plain,666,,,False,,True,0000000000000000_FILE_SCAN_CSV_DERIVATION_SPEC — Complete Column Derivation Documentation.txt,02,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,HUEY_P_EA_ExecutionEngine_8.md,C:\Users\richg\eafix-modular\HUEY_P_EA_ExecutionEngine_8.md,HUEY_P_EA_ExecutionEngine_8.md,md,134162,2026-01-19T03:25:22.001362+00:00,2026-01-19T03:25:22.001362+00:00,False,text/markdown,666,,,False,,True,0000000000000000_HUEY_P_EA_ExecutionEngine_8.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,reentry subsystem is designed as a multi-dimensional decision matrix.md,C:\Users\richg\eafix-modular\reentry subsystem is designed as a multi-dimensional decision matrix.md,reentry subsystem is designed as a multi-dimensional decision matrix.md,md,45319,2026-01-19T00:48:40.781021+00:00,2026-01-19T00:48:40.781021+00:00,False,text/markdown,666,,,False,,True,0000000000000000_reentry subsystem is designed as a multi-dimensional decision matrix.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,,C:\Users\richg\eafix-modular\.aider.tags.cache.v4,.aider.tags.cache.v4,,0,2026-01-18T23:41:11.614252+00:00,2025-11-12T19:35:35.621871+00:00,True,,777,,,False,,True,,,,,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,.aider.tags.cache.v4\0099900011260118_cache.db-shm,C:\Users\richg\eafix-modular\.aider.tags.cache.v4\0099900011260118_cache.db-shm,0099900011260118_cache.db-shm,db-shm,32768,2025-11-12T19:35:36.248276+00:00,2025-11-12T19:35:36.100180+00:00,False,,666,,0099900011260118,True,0099900011260118,False,0099900011260118_cache.db-shm,00,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,.aider.tags.cache.v4\0099900012260118_cache.db-wal,C:\Users\richg\eafix-modular\.aider.tags.cache.v4\0099900012260118_cache.db-wal,0099900012260118_cache.db-wal,db-wal,4144752,2025-11-12T19:46:07.302076+00:00,2025-11-12T19:35:36.099184+00:00,False,,666,,0099900012260118,True,0099900012260118,False,0099900012260118_cache.db-wal,00,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,.aider.tags.cache.v4\3099900003260118_cache.db,C:\Users\richg\eafix-modular\.aider.tags.cache.v4\3099900003260118_cache.db,3099900003260118_cache.db,db,434176,2025-11-12T19:46:05.135089+00:00,2025-11-12T19:35:35.668867+00:00,False,,666,,3099900003260118,True,3099900003260118,False,3099900003260118_cache.db,30,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,,C:\Users\richg\eafix-modular\.benchmarks,.benchmarks,,0,2026-01-09T17:41:26.227259+00:00,2026-01-09T17:41:26.227259+00:00,True,,777,,,False,,True,,,,,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,,C:\Users\richg\eafix-modular\.claude,.claude,,0,2026-01-18T23:41:11.659704+00:00,2025-12-02T09:47:34.260126+00:00,True,,777,,,False,,True,,,,,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,.claude\1199900001260118_settings.local.json,C:\Users\richg\eafix-modular\.claude\1199900001260118_settings.local.json,1199900001260118_settings.local.json,json,830,2026-01-09T18:10:03.243180+00:00,2025-12-02T16:19:24.899395+00:00,False,application/json,666,,1199900001260118,True,1199900001260118,False,1199900001260118_settings.local.json,11,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,,C:\Users\richg\eafix-modular\.github,.github,,0,2026-01-18T23:41:11.836128+00:00,2025-11-12T18:23:09.983726+00:00,True,,777,,,False,,True,,,,,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,.github\0099900013260118_CODEOWNERS,C:\Users\richg\eafix-modular\.github\0099900013260118_CODEOWNERS,0099900013260118_CODEOWNERS,,501,2025-11-12T18:23:09.983726+00:00,2025-11-12T18:23:09.983726+00:00,False,,666,,0099900013260118,True,0099900013260118,False,0099900013260118_CODEOWNERS,00,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,.github\0199900017260118_CONTRIBUTING.md,C:\Users\richg\eafix-modular\.github\0199900017260118_CONTRIBUTING.md,0199900017260118_CONTRIBUTING.md,md,4003,2026-01-09T18:10:34.754086+00:00,2025-11-12T18:23:09.983726+00:00,False,text/markdown,666,,0199900017260118,True,0199900017260118,False,0199900017260118_CONTRIBUTING.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,.github\0199900018260118_SECURITY.md,C:\Users\richg\eafix-modular\.github\0199900018260118_SECURITY.md,0199900018260118_SECURITY.md,md,3633,2026-01-09T18:10:34.763359+00:00,2025-11-12T18:23:10.010112+00:00,False,text/markdown,666,,0199900018260118,True,0199900018260118,False,0199900018260118_SECURITY.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,.github\1299900004260118_dependabot.yml,C:\Users\richg\eafix-modular\.github\1299900004260118_dependabot.yml,1299900004260118_dependabot.yml,yml,2590,2026-01-09T18:10:34.759300+00:00,2025-11-12T18:23:10.010112+00:00,False,,666,,1299900004260118,True,1299900004260118,False,1299900004260118_dependabot.yml,12,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,,C:\Users\richg\eafix-modular\.github\codeql,codeql,,0,2026-01-18T23:41:11.879578+00:00,2025-11-12T18:23:10.010112+00:00,True,,777,,,False,,True,,,,,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,.github\codeql\1299900005260118_codeql-config.yml,C:\Users\richg\eafix-modular\.github\codeql\1299900005260118_codeql-config.yml,1299900005260118_codeql-config.yml,yml,1057,2026-01-09T18:10:34.669381+00:00,2025-11-12T18:23:10.010112+00:00,False,,666,,1299900005260118,True,1299900005260118,False,1299900005260118_codeql-config.yml,12,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,,C:\Users\richg\eafix-modular\.github\ISSUE_TEMPLATE,ISSUE_TEMPLATE,,0,2026-01-18T23:41:12.010130+00:00,2025-11-12T18:23:09.983726+00:00,True,,777,,,False,,True,,,,,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,.github\ISSUE_TEMPLATE\0199900019260118_bug_report.md,C:\Users\richg\eafix-modular\.github\ISSUE_TEMPLATE\0199900019260118_bug_report.md,0199900019260118_bug_report.md,md,1386,2026-01-09T18:10:34.675873+00:00,2025-11-12T18:23:09.983726+00:00,False,text/markdown,666,,0199900019260118,True,0199900019260118,False,0199900019260118_bug_report.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,.github\ISSUE_TEMPLATE\0199900020260118_feature_request.md,C:\Users\richg\eafix-modular\.github\ISSUE_TEMPLATE\0199900020260118_feature_request.md,0199900020260118_feature_request.md,md,1830,2026-01-09T18:10:34.685358+00:00,2025-11-12T18:23:09.983726+00:00,False,text/markdown,666,,0199900020260118,True,0199900020260118,False,0199900020260118_feature_request.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,.github\ISSUE_TEMPLATE\0199900021260118_incident_report.md,C:\Users\richg\eafix-modular\.github\ISSUE_TEMPLATE\0199900021260118_incident_report.md,0199900021260118_incident_report.md,md,2378,2026-01-09T18:10:34.689182+00:00,2025-11-12T18:23:09.983726+00:00,False,text/markdown,666,,0199900021260118,True,0199900021260118,False,0199900021260118_incident_report.md,01,999,260118,,,,
20260119_035257_524735650fc8,C:\Users\richg\eafix-modular,2026-01-19T09:52:57.033665+00:00,,C:\Users\richg\eafix-modular\.github\workflows,workflows,,0,2026-01-18T23:41:12.658643+00:00,2025-11-12T18:23:10.015865+00:00,True,,777,,,False,,True,,,,,,,,
